Time,WeekD,YearD,TMP,WS,WD,RH,PP,PM2.5(t-1),PM2.5(t)
0.6521739130434783,0.16666666666666666,0.004739336492890996,0.6342037167725241,0.317283713792442,0.5473684210526316,0.3181818181818182,0.0,0.14457831325301204,18
0.6956521739130435,0.16666666666666666,0.004739336492890996,0.6513761467889908,0.3853826971033954,0.5859649122807018,0.2840909090909091,0.0,0.20481927710843373,21
0.7391304347826086,0.16666666666666666,0.004739336492890996,0.638505225661189,0.3098024170343373,0.624561403508772,0.29545454545454547,0.0,0.24096385542168675,21
0.782608695652174,0.16666666666666666,0.004739336492890996,0.618610747051114,0.33569921350469983,0.5929824561403508,0.3068181818181818,0.0,0.24096385542168675,27
0.8260869565217391,0.16666666666666666,0.004739336492890996,0.5932385657156298,0.2768079800498754,0.519298245614035,0.32954545454545453,0.0,0.3132530120481928,20
0.8695652173913043,0.16666666666666666,0.004739336492890996,0.5650099136337667,0.15576443506618073,0.5614035087719298,0.3522727272727273,0.0,0.2289156626506024,26
0.9130434782608695,0.16666666666666666,0.004739336492890996,0.5287831434620425,0.038941108766545184,0.7157894736842105,0.38636363636363635,0.0,0.30120481927710846,26
0.9565217391304348,0.16666666666666666,0.004739336492890996,0.5235406795039822,0.05716478035680031,0.6877192982456141,0.38636363636363635,0.0,0.30120481927710846,27
1.0,0.3333333333333333,0.009478672985781991,0.495110394192963,0.15269518511413777,0.8140350877192982,0.4090909090909091,0.0,0.3132530120481928,28
0.0,0.3333333333333333,0.009478672985781991,0.48391974997479575,0.06502973335891044,0.5789473684210527,0.42045454545454547,0.0,0.3253012048192771,23
0.043478260869565216,0.3333333333333333,0.009478672985781991,0.44933965117451347,0.022060234030308844,0.34035087719298246,0.4659090909090909,0.0,0.26506024096385544,16
0.08695652173913043,0.3333333333333333,0.009478672985781991,0.4180192895789226,0.06886629579896415,0.3087719298245614,0.5113636363636364,0.0,0.18072289156626506,27
0.13043478260869565,0.3333333333333333,0.009478672985781991,0.376650872063716,0.064070592748897,0.23157894736842105,0.5454545454545454,0.0,0.3132530120481928,28
0.17391304347826086,0.3333333333333333,0.009478672985781991,0.3487246698255872,0.2039132936888548,0.27017543859649124,0.5681818181818182,0.0,0.3253012048192771,32
